record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
765,pad-2025-00428,pdfs/pad-2025-00428/10688_2025.pdf,0,gemini-2.5-flash,2026-02-17 14:44:48.532109+01,10688/2025,2025-08-29,2025-04-25,"Frontex surveillance aircraft sighted a migrant boat in pursuit by three Tunisian Garde Nationale patrol boats in the Tunisian and Libyan search and rescue regions. The boat was initially sighted 26 NM from the shore of Tunisia, and later its position was updated to 28 NM from the shore of Tunisia, 5 NM north from the previous position.","Approximately 26-28 nautical miles north of the shore of Tunisia, within the Libyan and Tunisian search and rescue regions.",in the Tunisian and Libyan search and rescue regions (the two countries' search and rescue regions overlap in this area).,"Tunisian and Libyan search and rescue regions, off Tunisia",sea,approximate,true,"27 NM north of Tunisia, within Libyan and Tunisian search and rescue regions",,,"Specific coordinates are redacted, but nautical miles from shore and SAR regions are provided.",0,0,0,1,,2,"Tunisian Garde Nationale patrol boats pursued an overcrowded migrant boat, performing dangerous manoeuvres including ramming and riding over its rear, endangering the lives of more than 25 people on board. One migrant was mistreated by crew members after transfer to a patrol boat. Frontex surveillance aircraft observed the incident.",false,Frontex surveillance aircraft sighted three Tunisian Garde Nationale patrol boats in pursuit of an overcrowded migrant boat in the Tunisian and Libyan search and rescue regions (the two countries' search and rescue regions overlap in this area).,high,"1,2,3,4,5"
621,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIRs_CMU_redacted.pdf,6,gemini-2.5-flash,2026-02-17 13:12:38.088953+01,10693/2025,2025-05-15,2025-05-14,,"North Macedonia, near railway tracks",North Macedonia,North Macedonia,land,approximate,true,North Macedonia railway,,,"Specific location details are redacted, but 'railway trucks' is mentioned.",0,0,0,,,2,An encounter with a person carrying a knife near railway tracks in North Macedonia.,false,The person then pulled out a kitchen knife and threatened [redacted] posture and gesture (pointing the knife).,medium,"26,27,28"
599,pad-2025-00330-1,pdfs/pad-2025-00330-1/10706.2025_Final_SIR_Cat_1.pdf,0,gemini-2.5-flash,2026-02-17 13:05:50.12212+01,10706/2025,2025-06-20,2025-05-16,"The incident occurred near the Albania-Montenegro border, close to the railway track, approximately at specific coordinates (redacted in the document). The terrain is described as mountainous and covered with shrubs, accessible only on foot. The location is also near a main road, contradicting Albanian authorities' claims of a non-vehicle-accessible, mountainous area.",Albania-Montenegro border area near railway track,"close to the Albania-Montenegro border, in the area [redacted] near the railway track close to the Albania-Montenegro border, approximately at coordinates [redacted]",Albania-Montenegro border area,land,approximate,true,"Albania-Montenegro border, near railway track",,,"Specific coordinates are redacted, but the general area near the Albania-Montenegro border and railway tracks is described and mapped in the annex.",0,0,0,0,0,1,"This report details an incident where two migrants were allegedly robbed by individuals in Albanian police uniforms near the Albania-Montenegro border. The Fundamental Rights Office assesses it as likely that a robbery occurred, noting similarities with other incidents in the area, suggesting a pattern of exploitation. Albanian authorities' investigation did not confirm police involvement and provided a misleading location description, raising concerns about its accuracy. The Office recommends a thorough investigation by Albanian authorities and measures to prevent future incidents.",false,The Fundamental Rights Office received information from Frontex operational staff about two migrants allegedly robbed by two perpetrators in Albanian police uniforms on 16/05/2025.,high,"1,2,3,4,5,6,8"
363,pad-2022-00328,pdfs/pad-2022-00328/Documents_2.pdf,0,gemini-2.5-flash,2026-02-17 10:32:14.200526+01,10723/2022,2022-02-22,2022-02-21,Text removed - Operational Area,"Incident occurred in an operational area at sea, location redacted.","Latitude: Text removed - Operational Area, Longitude: Text removed - Operational Area, Location details: Text removed - Operational Area",Operational Area (Sea),sea,unknown,false,,,,Location details are redacted as 'Text removed - Operational Area'.,1,1,0,0,0,1,"571 migrants were carried on board two vessels (one Frontex asset, one non-Frontex asset). One corpse and one medevac case due to severe spleen pain were reported. The incident occurred in an operational area at sea.",false,"nr.331 migrants plus nr. 1 corpse in position Text Removed - Operational Area (276 male, 12 female and 43 minor); - nr. 240 migrants in position Text Removed - Operational Area (all male, 16 minor). - nr. 1 Medevac case due to severe spleen pain on Text removed - Technical Equipment (No Frontex asset) is sailing towards Text Removed - Operational Area",low,"3,4"
19,doc-1-34,pdfs/doc-1-34/doc-1-34.pdf,1,gemini-2.5-flash,2026-02-16 17:05:43.051386+01,10729/2021,2021-03-07,2021-03-07,"Location of the incident: Text Removed - Operational Area, Romania. Latitude: Text Removed - Operational Area. Longitude: Text Removed - Operational Area. Reference to the operational area: Yes.","Operational Area in Romania, near Timisoara","Text Removed - Operational Area, Romania",Romania,land,approximate,true,"Timisoara, Romania",,,"Specific location within the operational area is redacted, but medical treatment occurred in Timisoara.",0,1,0,,,0,"An individual was injured during recreational skiing, falling 6 meters and sustaining a dislocated leg and hip, broken cheek bones, broken nose, and a hematoma. The person was transported to Timisoara County Hospital for treatment and remained in hospital under observation, then took medical leave before returning to duties.",false,"On 07.03.2021 around 19:28 LT Text Removed - Human Resources informed Text Removed - Human Resources that Text Removed - Human Resources had an accident during his free time. While he was skiing, he slipped on a wet snow or piece of ice, he lost a balance and control, falling 6 meters into the depth, hitting the ground with his face and frontal part of the body.",high,"3,4"
600,pad-2025-00330-1,pdfs/pad-2025-00330-1/10739_2025__FINAL_SIR_Cat._2-3_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:06:07.922324+01,10739/2025,2025-06-18,,Location of incident heavily redacted; related to a return operation to the individual's home country.,Location of incident heavily redacted; related to a return operation to the individual's home country.,"home country, deployments in [redacted], serious problem occurred at [redacted]",,unknown,unknown,false,,,,The specific location where the 'serious problem occurred' or where the individual 'unexpectedly informed the service' is redacted. Only the general context of a 'return operation' to a 'home country' is provided.,,,,,,2,"An individual involved in the RA FOA Return 2025 operation unexpectedly informed the service of their return to their home country, which had an extremely negative impact on operational requirements. An inquiry revealed issues with communication and informing the Chain of Command. The incident was assessed as a violation of Art. 10 (Behavior standards) of the Code of Conduct (SIR Category 2) and also met requirements for SIR Category 3 due to its impact on Frontex operational activities and image. No further actions will be taken against the individual, and the case is closed.",false,unexpectedly informed the service at that and returned to home country. had an extremely negative impact to the operational requirements. concludes that art. 10 (Behavior standards) of Code of Conduct applicable to all people participation in Frontex activities was violated.,medium,"1,2"
95,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,4,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,10744/2020,2020-03-12,2020-03-11,"Aegean Sea, during Rapid Border Intervention Aegean 2020",Aegean Sea,Text Removed - Justification 4,Aegean Sea,sea,broad,true,Aegean Sea,,,Specific location details removed.,0,0,0,0,0,0,A Frontex asset (Text Removed - Justification 6) was intercepted by two Turkish Air Force F-16s during a Rapid Border Intervention in the Aegean Sea. The asset was challenged 7 times by Turkish radars during the patrol.,false,Text Removed - Justification 6 was intercepted at 12:36Z by -02- Turkish Airforce F-16.,medium,"9,10"
601,pad-2025-00330-1,pdfs/pad-2025-00330-1/10749_2025_Final_SIR_Cat_1__JO_Albania_2025.pdf,0,gemini-2.5-flash,2026-02-17 13:06:28.171016+01,10749/2025,2025-06-26,2025-05-22,"The incident occurred near the Albania-Montenegro border, specifically in a specific area in North-western Albania. Similar incidents have occurred in the same area, within an approximate range of 2.5 kilometers, at locations coinciding with where other incidents described in relevant SIRs took place.","Near the Albania-Montenegro border, North-western Albania",near the Albania-Montenegro border,Albania-Montenegro border area,land,approximate,true,Albania-Montenegro border,,,,0,0,0,0,0,1,"Three migrants were allegedly robbed by two perpetrators wearing Albanian police uniforms on 22/05/2025 near the Albania-Montenegro border. They were threatened with arrest and deportation to Greece if they did not hand over their money. The migrants were forced to hand over 220 euros. After taking their money, the alleged officers allowed the migrants to proceed, providing guidance on how to cross the border into Montenegro and avoid the border crossing point.",false,"The Fundamental Rights Office received information from Frontex about three migrants allegedly robbed by two perpetrators wearing Albanian police uniforms on 22/05/2025. According to the migrants, the group was stopped by the alleged police officers near the Albania-Montenegro border.",high,"1,2,3,4,5,6"
617,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIRs_CMU_redacted.pdf,2,gemini-2.5-flash,2026-02-17 13:12:38.088953+01,10771/2025,2025-06-04,2025-06-04,,Spain,Spain,Spain,land,broad,true,Spain,,,Specific location details are redacted.,0,0,0,,,2,A hospitalization incident in Spain during JO Spain 2025 - Indalo.,false,On 04.06.2024 at [redacted] has visited the doctor [redacted]. The doctor decided to direct [redacted] to the hospital.,medium,"10,11"
620,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIRs_CMU_redacted.pdf,5,gemini-2.5-flash,2026-02-17 13:12:38.088953+01,10787/2025,2025-06-07,2025-06-06,,Serbia,Serbia,Serbia,land,broad,true,Serbia,,,Specific location details are redacted.,0,0,0,,,2,A medical incident in Serbia leading to hospitalization during JO Serbia Land 2025.,false,"On 6 of June 2025, at approximately [redacted] attended medical appointment at [redacted]. After being examined, [redacted] was diagnosed with [redacted] for two days.",medium,"23,24,25"
602,pad-2025-00330-1,pdfs/pad-2025-00330-1/10797_2025_FINAL_SIR_CAT_3_redacted.pdf,0,gemini-2.5-flash,2026-02-17 13:06:44.269863+01,10797/2025,2025-07-10,,A serious incident occurred in a Frontex office.,Frontex office in Warsaw,in the office of [redacted],Poland,facility,approximate,true,"Frontex Headquarters, Warsaw, Poland",,,"Specific address of the office is redacted, but location in Warsaw is inferred from the report's origin.",,,,,,0,"A serious incident occurred in a Frontex office involving persons during Frontex activities, leading to negative implications on Frontex core tasks. The incident was initially not reported by one individual but later officially reported. Psychological support was offered.",false,serious incident occurred in the office of [redacted],medium,"1,2"
112,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,21,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,10804/2020,2020-03-18,2020-03-18,"Military Hospital in Sofia, Bulgaria","Sofia, Bulgaria",Text Removed - Justification 4,Bulgaria,facility,broad,true,"Sofia, Bulgaria",,,Specific location details removed.,0,0,0,0,0,0,"A Frontex staff member (Text Removed - Justification 2) was hospitalized in Sofia Military Hospital, Bulgaria, with COVID-19 compatible symptoms (breathing difficulties, chest/lung pain). A COVID-19 test later returned negative. The individual was released and advised to rest for a week as a preventive measure.",false,"Text Removed - Justification 2 has been hospitalized at the Military Hospital in Sofia. According to the doctor, he presented compatible symptoms with Covid-19 such as difficulties while breathing.",high,"43,44"
447,pad-2022-00465,pdfs/pad-2022-00465/Documents01.pdf,5,gemini-2.5-flash,2026-02-17 10:57:56.985478+01,10804/2021,2021-03-11,2021-03-11,Text Removed - Operational Area,"Operational Area Sofia, Bulgaria","Text Removed - Operational Area Sofia, Bulgaria",Bulgaria,land,approximate,true,"Sofia, Bulgaria",,,"Specific location within Sofia is not provided, only 'Operational Area'.",0,0,0,0,0,0,"A Human Resources staff member deployed to an Operational Area in Sofia, Bulgaria, tested positive for COVID-19 on 11.03.2021. This individual had been in close contact and shared a car with another Human Resources staff member on 08.03.2021 and 10.03.2021. Both individuals were instructed to self-isolate and perform PCR tests. They later tested negative and resumed their shifts.",false,"Text Removed - Human Resources in close contact with a COVID 19 positive person... Today, 11.03.2021 around Text Removed - Reporting Tools the mentioned Text Removed - Human Resources called the Text Removed - Human Resources with information, that he has been tested positive for COVID-19.",medium,"11,12"
