record_uid,batch,source_file,record_index,model,generated_at_utc,sir_id,report_date,incident_date,location_details,where_clear,location_text_raw,country_or_area,location_type,precision_level,geocodable,geocodable_query,lat,lon,uncertainty_note,dead_confirmed,injured_confirmed,missing_confirmed,dead_possible_min,dead_possible_max,possible_violations_count,context_note,libyan_coast_guard_involved,evidence_quote,confidence,evidence_pages
782,sir-10553-1,pdfs/sir-10553-1/SIR_10553.pdf,0,gemini-2.5-flash,2026-02-17 14:52:37.661277+01,10533/2020,2020-02-21,2020-02-19,"Alexandroupolis, Nomós Évrou, Greece. Latitude: 40.8475000000, Longitude: 25.8744444444. Reference to the operational area: No.","Alexandroupolis, Nomós Évrou, Greece","Alexandroupolis, Nomós Évrou, Greece",Greece,land,exact,true,"Alexandroupolis, Nomós Évrou, Greece",40.8475,25.8744444444,,,1,,,,0,"During patrol activity on 20th of February 2020, one of the crew members, while attempting to take a towing rubber boat, slid off the stairs and injured his right leg knee. In the morning, the knee was swollen and an x-ray was taken during the hospital examination and nothing was broken, but according to the doctor, there was a possibility that the ligaments had stretched. A more detailed diagnosis would be given after 7 days of rest and cooling of the knee. In the morning, the knee was swollen and an x-ray was taken during the hospital examination and nothing was broken, but according to the doctor, there was a possibility that the ligaments had stretched.",false,"one of the crew members, while attempting to take a towing rubber boat, slid off the stairs and injured his right leg knee.",high,"1,2"
518,pad-2023-00450,pdfs/pad-2023-00450/SIR_Albania_2022_part_2.pdf,2,gemini-2.5-flash,2026-02-17 11:10:01.738106+01,10548/2022,2022-07-13,2022-02-05,Albanian territory; detention centre; abandoned area 5 minutes' walk close to the BCP; Greece,Albanian-Greek border,Albanian territory,"Albania, Greece",land,broad,false,,,,"Specific locations are redacted, making precise geocoding impossible.",0,0,0,0,0,10,"FRO considers that the alleged facts could amount to serious breaches of the Frontex Code of Conduct and fundamental rights violations. Furthermore, FRO does not consider the information provided by the Albanian authorities to be sufficient to corroborate or refute the alleged facts of the case provided in the report.",false,"Albanian authorities brought them to an abandoned area [...] 5 minutes' walk close to the BCP, and then pushed him back to Greece.",low,8
665,pad-2025-00371,pdfs/pad-2025-00371/10548_12480_12816_12941_13269-2022.pdf,0,gemini-2.5-flash,2026-02-17 13:28:48.556995+01,10548/2022,,2022-02-05,"Albanian territory, near a detention centre and an abandoned area 5 minutes' walk close to the BCP, pushed back to Greece.","Albanian territory, near the border with Greece","Albanian territory via [redacted] area, detention centre [redacted], abandoned area [redacted] 5 minutes' walk close to the BCP","Albania, Greece border",land,broad,false,,,,"Specific locations are redacted, making precise geocoding impossible.",0,0,0,0,0,10,"Migrant entered Albania irregularly, was apprehended by Albanian police, fingerprinted, detained overnight, and then pushed back to Greece from an abandoned area near a BCP.",false,"On the 5 February 2022, after entering irregularly the Albanian territory via [redacted] area, the migrant was travelling alone towards this area. Around [redacted] on that day the Albanian police found him and brought him to a service car. Afterwards he was escorted to the detention centre [redacted] indicated by the migrant), where he spent the night. On the same day, on 5 February 2022, the Albanian authorities took his fingerprints, as well as a profile picture, and the migrant filled and signed some forms. The next day, around [redacted] in the morning, the Albanian authorities brought them to an abandoned area [redacted] (the migrant pointed the exact location on a map) 5 minutes' walk close to the BCP, and then pushed him back to Greece.",low,"1,2"
623,pad-2025-00330-1,pdfs/pad-2025-00330-1/SIRs_CMU_redacted.pdf,8,gemini-2.5-flash,2026-02-17 13:12:38.088953+01,10549/2025,2025-04-12,2025-04-11,,Serbia,Serbia,Serbia,land,broad,true,Serbia,,,Specific location details are redacted.,0,0,0,,,2,"A traffic accident involving a parked car in Serbia, with no injuries reported.",false,On 11.04.2025 at [redacted] caused a traffic accident with his [redacted] while [redacted] a parked car and [redacted] at the spot established that [redacted] to park car.,medium,"36,37,38"
97,pad-2020-00125-attachment,pdfs/pad-2020-00125-attachment/PAD-2020-00125_attachment.pdf,6,gemini-2.5-flash,2026-02-16 18:03:11.796498+01,10566/2020,2020-02-25,2020-02-25,"Port area of Mytilini, Lesvos, and Mantamados area, Greece","Mytilini, Lesvos, Greece",Text Removed - Justification 4,Greece,land,broad,true,"Mytilini, Lesvos, Greece",,,"Specific location details removed, but Mytilini and Mantamados area mentioned in context.",0,0,0,0,0,0,"Violent protests and demonstrations occurred in Mytilini, Lesvos, Greece, against the disembarkation of anti-riot police and the building of a 'Multifunctional Control Centre'. A Frontex patrol was blocked by demonstrators, and their vehicle was damaged. No injuries to Frontex personnel were reported. Clashes between police and locals also occurred in Mantamados area.",false,Demonstrators were shouting and one of the demonstrators was kicking the right and the front of the Text Removed - Justification 6 broke a mirror of the Text Removed - Justification 6.,high,"13,14"
236,pad-2020-00217,pdfs/pad-2020-00217/Doc_11.pdf,1,gemini-2.5-flash,2026-02-17 09:35:50.995328+01,10566/2020,2020-02-25,2020-02-25,"Lesvos, Greece","Lesvos, Greece",Text Removed - Justification 4,"Lesvos, Greece",land,broad,true,"Lesvos, Greece",,,Specific location details (latitude/longitude) were redacted.,0,0,0,,,0,"During the night violent protests occurred in the port area of Mytilini when anti- riot Police tried to disembark the ferry from the mainland. Civilians tried to prevent the Anti- Riot Police to disembark. Teargas has been used. At this moment (25/02 11:00 LT) a peaceful demonstration of approx. 200-300 local people is taking place at the centre of Mytilini, Lesvos. The demonstration is against building the 'Multifunctional Control Centre' (MCC). There were also protests at Karava area during the night. This morning two Text Removed - Justification 2 crew were travelling with Text Removed - Justification 6 from Mytilini to the north of Lesvos. The road was blocked by approx. 30 demonstrators and HP Anti-Riot Police. One of the Text Removed - Justification 2 went out of the car in order to ask the HP Anti-Riot Police if they could continue their way. This was denied and they had to return. On the way back to the Text Removed - Justification 6 the Text Removed - Justification 2 was pushed at his back by one of the demonstrators and the situation was escalating. Demonstrators were shouting and one of the demonstrators was kicking the right and the front of the Text Removed - Justification 6 broke a mirror of the Text Removed - Justification 6. The right door of Text Removed - Justification 6 is damaged, no further damages. Text Removed - Justification 2 were not injured. Text Removed - Justification 3 just informed FX that there are major clashes between police forces and locals at Mantamados area. The roads are closed and the area should be avoided.",false,Riot in Lesvos - FRONTEX patrol blocked by the demonstrators... Demonstrators were shouting and one of the demonstrators was kicking the right and the front of the Text Removed - Justification 6 broke a mirror of the Text Removed - Justification 6.,medium,"3,4"
252,pad-2020-00217,pdfs/pad-2020-00217/Doc_14.pdf,6,gemini-2.5-flash,2026-02-17 09:50:54.412997+01,10566/2020,2020-02-25,2020-02-25,"Mytilini, Lesvos, Greece, including the port area, city center, Karava area, and Mantamados area.","Mytilini, Lesvos, Greece (various locations)",Text Removed - Justification 4,Greece (Lesvos),land,approximate,true,"Mytilini, Lesvos, Greece",,,"Specific coordinates are redacted, but multiple locations on Lesvos are mentioned.",0,0,0,0,0,0,"Violent protests and demonstrations occurred in Mytilini, Lesvos, including the port area, city center, Karava, and Mantamados. Frontex personnel encountered blocked roads and had their vehicle damaged by demonstrators. No injuries to Frontex staff were reported.",false,Riot in Lesvos - FRONTEX patrol blocked by the demonstrators. ... Demonstrators were shouting and one of the demonstrators was kicking the right and the front of the Text Removed - Justification 6 broke a mirror of the Text Removed - Justification 6.,medium,"13,14"
342,pad-2022-00307-documents,pdfs/pad-2022-00307-documents/pad-2022-00307-documents.pdf,13,gemini-2.5-flash,2026-02-17 10:29:17.252206+01,10566/2020,2020-02-25,2020-02-25,,"Operational Area, Lesvos, Greece",Riot in Lesvos - FRONTEX patrol blocked by the demonstrators,Lesvos,land,broad,true,"Operational Area, Lesvos, Greece",,,"""Text removed - Operational Area"" is generic, but ""Lesvos"" provides context.",0,0,0,,,0,"Protests and demonstrations occurred in an operational area on Lesvos, blocking a Frontex patrol and damaging a vehicle.",false,"At this moment (25/02 Text removed - Reporting Tools) a peaceful demonstration of approx. 200-300 local people is taking place at the Text removed - Operational Area, Lesvos. The demonstration is against building the ""Multifunctional Control Centre"" (MCC).",medium,"31,32"
647,pad-2025-00367,pdfs/pad-2025-00367/10570-2023_red.pdf,0,gemini-2.5-flash,2026-02-17 13:21:01.181498+01,10570/2023,2023-07-11,2022-10-16,"Frankfurt Airport, Germany, involving transit from Cuba/Serbia and Venezuela/Turkey.","Frankfurt Airport, Germany",Frankfurt airport,Germany,facility,exact,true,"Frankfurt Airport, Germany",,,,0,0,0,0,0,3,"This SIR details two incidents at Frankfurt Airport in October and November 2022 where Cuban and Venezuelan nationals, despite explicitly requesting international protection/asylum, were denied access to the asylum procedure by German Federal Police and subsequently returned to their countries of origin. The Fundamental Rights Office found that border guards were involved in assessing the substance of asylum claims, a task requiring specialist expertise, and highlighted the need for effective access to asylum procedures and procedural safeguards.",false,"In the cases under scrutiny, the Fundamental Rights Office observed that the persons concerned were interviewed by members of the Federal Police and although they explicitly requested access to the asylum procedure, were denied such by the German Federal Police based on their findings that they had not identified fear of political persecution and claims were not sufficiently consistent.",high,"1,2,3,4,5,6,7"
452,pad-2022-00465,pdfs/pad-2022-00465/Documents02.pdf,1,gemini-2.5-flash,2026-02-17 10:58:41.774119+01,10585/2022,2022-02-11,2022-02-09,"Bulgaria Operational Area, JO Terra 2022","Bulgaria, JO Terra 2022 operational area",Bulgaria Operational Area,Bulgaria,land,broad,false,,,,Specific location details are heavily redacted.,0,0,0,0,0,1,"Inappropriate behaviour and violation of the Code of Conduct by BGO 3, including drinking and driving, offensive behaviour towards colleagues, and consuming alcohol in uniform.",false,inappropriate behaviour and violation of the Code of Conduct by drinking and driving of BGO 3,low,"6,7"
464,pad-2022-00470,pdfs/pad-2022-00470/Documents2.pdf,1,gemini-2.5-flash,2026-02-17 11:00:36.011276+01,10585/2022,2022-02-11,2022-02-09,"Bulgaria, within the JO Terra 2022 operational area, involving incidents at accommodation, a gas station, and a supermarket.",Bulgaria (JO Terra 2022 operational area),Bulgaria Operational Area,Bulgaria,land,broad,true,Bulgaria,,,Specific locations within Bulgaria are redacted.,0,0,0,,,0,"A report concerning inappropriate behavior and Code of Conduct violations by a Standing Corps officer (BGO 3) deployed in JO Terra 2022 in Bulgaria. Incidents include offensive behavior towards colleagues, consuming alcohol in uniform, and driving under the influence of alcohol on February 1st and 9th, 2022. The operational team proposed terminating deployment.",false,"Taking into account all the clear facts stating that BGO 3 multiple times violated the principles of Code of Conduct, behaving in a way to compromise the prestige and the nature of his mission, as well as he brought discredit to [redacted] Home MS and Frontex, the Operational team propose to start the process of terminating [redacted] deployment immediately.",high,"6,7"
535,pad-2024-00377,pdfs/pad-2024-00377/SIR_10590-2024.pdf,0,gemini-2.5-flash,2026-02-17 11:20:25.23299+01,10590/2024,2024-02-12,2024-02-10,,Bulgaria,Bulgaria,Bulgaria,land,broad,true,Bulgaria,,,,0,0,0,0,0,1,"Two SC Officers deployed in JO Bulgaria Land 2024 did not report for duty on 2024-02-10 after being denied recuperation days. They were unreachable by communication channels. After sustained efforts, it was established they had left the operational area without reporting. This was considered a breach of duty and a violation of the Code of Conduct.",false,SC Officers did not report for duty and left the OA without informing chain of command.,high,"1,2,3"
764,pad-2025-00428,pdfs/pad-2025-00428/10611_2025.pdf,0,gemini-2.5-flash,2026-02-17 14:44:21.631376+01,10611/2025,2025-08-20,2025-03-30,"On the Belarusian side of the border, approximately 60 m from the border with Lithuania, near BCP Šalčininkai.","Šalčininkai Border Crossing Point area, on the Belarusian side of the border, Lithuania/Belarus border.","BCP Šalčininkai, Lithuania; 54°16′21″N 025°22′34″E [Note. On the Belarusian side of the border, approximately 60 m from the border with Lithuania. Note Ends.]",Lithuania/Belarus border,land,exact,true,"54.2725, 25.376111",54.2725,25.376111,"The incident occurred on the Belarusian side of the border, approximately 60 m from the border with Lithuania, near BCP Šalčininkai.",0,1,0,0,0,2,"Five individuals (two females, two males, one minor) from Sudan and Kenya reportedly sought asylum at BCP Šalčininkai, Lithuania, but were denied entry and turned back to Belarus. The child among them later developed fever and pain. The Fundamental Rights Office finds it likely that access to asylum was denied and the right to an effective remedy was violated, citing lack of proper documentation and video evidence.",false,The local officers allegedly ignored the asylum requests and turned the group back to Belarus.,high,"1,2,3,4,5,6,7"
